timestamp,soil_moisture,soil_temp_C,soil_EC_dS_m,soil_pH,air_temp_C,rain_last_24h_mm,forecast_rain_24h_mm,crop_stage,root_zone_depth_m,field_capacity,wilting_point,root_zone_deficit_mm,IrrigateTomorrow
2025-10-01 11:00:00,0.279,24.27,0.72,6.29,30.0,1.0,0.5,vegetative,0.3,0.28,0.12,0.3,0
2025-10-01 12:00:00,0.219,19.67,0.77,6.31,24.6,1.4,3.6,maturity,0.6,0.32,0.14,60.5,1
2025-10-01 13:00:00,0.248,19.19,0.71,6.62,29.6,0.8,0.9,maturity,0.6,0.32,0.14,43.0,0
2025-10-01 14:00:00,0.279,20.04,0.69,6.68,38.7,0.2,1.1,vegetative,0.6,0.32,0.14,24.6,0
2025-10-01 15:00:00,0.212,14.49,0.62,6.82,24.8,0.9,0.6,maturity,0.3,0.28,0.12,20.3,0
2025-10-01 16:00:00,0.229,22.2,0.77,6.47,26.8,0.4,2.0,vegetative,0.6,0.32,0.14,54.8,1
2025-10-01 17:00:00,0.272,25.92,0.87,6.08,24.2,0.1,0.6,vegetative,0.3,0.28,0.12,2.5,0
2025-10-01 18:00:00,0.215,18.93,0.48,6.7,25.0,1.7,2.9,vegetative,0.3,0.28,0.12,19.6,0
2025-10-01 19:00:00,0.167,17.96,0.69,6.55,26.0,0.1,0.4,maturity,0.6,0.32,0.14,91.7,1
2025-10-01 20:00:00,0.306,29.58,0.6,6.52,22.5,1.0,2.0,flowering,0.6,0.32,0.14,8.6,0
2025-10-01 21:00:00,0.201,14.87,0.55,6.11,26.7,4.5,1.0,maturity,0.6,0.32,0.14,71.3,1
2025-10-01 22:00:00,0.226,11.66,0.59,6.44,28.3,0.1,1.6,flowering,0.3,0.28,0.12,16.1,0
2025-10-01 23:00:00,0.266,16.24,0.74,6.14,26.0,0.2,0.0,maturity,0.3,0.28,0.12,4.1,0
2025-10-02 00:00:00,0.196,14.3,0.74,6.64,16.5,1.4,0.3,maturity,0.6,0.32,0.14,74.6,1
2025-10-02 01:00:00,0.18,23.93,0.85,6.37,27.2,0.1,1.9,maturity,0.3,0.28,0.12,30.1,1
2025-10-02 02:00:00,0.23,20.2,0.7,6.34,27.8,1.8,0.4,vegetative,0.3,0.28,0.12,15.0,0
2025-10-02 03:00:00,0.148,20.9,0.52,6.04,37.5,0.0,1.2,vegetative,0.6,0.32,0.14,103.0,1
2025-10-02 04:00:00,0.208,27.76,0.68,6.81,28.1,2.2,4.9,flowering,0.3,0.28,0.12,21.5,0
2025-10-02 05:00:00,0.23,18.54,0.56,6.42,32.7,0.1,0.2,vegetative,0.3,0.28,0.12,15.1,0
2025-10-02 06:00:00,0.209,25.88,0.58,6.53,25.9,2.6,0.5,maturity,0.6,0.32,0.14,66.5,1
2025-10-02 07:00:00,0.158,29.56,0.76,6.28,34.5,2.0,0.2,maturity,0.3,0.28,0.12,36.5,1
2025-10-02 08:00:00,0.284,19.72,0.72,6.0,23.3,0.8,0.2,vegetative,0.6,0.32,0.14,21.7,0
2025-10-02 09:00:00,0.224,25.69,0.76,6.34,30.5,1.5,1.0,vegetative,0.6,0.32,0.14,57.5,1
2025-10-02 10:00:00,0.277,20.79,0.66,6.39,32.2,0.1,0.2,flowering,0.6,0.32,0.14,25.7,0
2025-10-02 11:00:00,0.21,26.62,0.78,6.59,31.5,0.1,0.7,flowering,0.6,0.32,0.14,66.2,1
2025-10-02 12:00:00,0.185,14.14,0.66,6.39,38.8,0.5,3.8,flowering,0.3,0.28,0.12,28.6,1
2025-10-02 13:00:00,0.231,13.77,0.81,6.28,25.1,0.8,0.4,vegetative,0.3,0.28,0.12,14.8,0
2025-10-02 14:00:00,0.211,20.04,0.73,6.05,35.1,2.0,2.1,vegetative,0.6,0.32,0.14,65.2,1
2025-10-02 15:00:00,0.173,17.56,0.68,6.51,33.8,0.8,0.5,flowering,0.6,0.32,0.14,88.3,1
2025-10-02 16:00:00,0.279,19.42,0.72,6.26,28.2,1.1,0.3,flowering,0.3,0.28,0.12,0.4,0
2025-10-02 17:00:00,0.195,20.9,0.7,6.9,37.2,1.1,0.4,vegetative,0.6,0.32,0.14,74.9,1
2025-10-02 18:00:00,0.146,25.6,0.86,6.55,27.3,2.1,0.1,vegetative,0.3,0.28,0.12,40.1,1
2025-10-02 19:00:00,0.273,19.96,0.72,6.67,28.1,1.5,1.1,vegetative,0.3,0.28,0.12,2.1,0
2025-10-02 20:00:00,0.2,17.88,0.7,6.43,28.0,3.8,0.7,vegetative,0.6,0.32,0.14,72.1,1
2025-10-02 21:00:00,0.196,20.24,0.68,6.56,21.6,0.0,1.0,maturity,0.3,0.28,0.12,25.3,1
2025-10-02 22:00:00,0.149,18.15,0.78,6.23,31.8,0.2,0.4,vegetative,0.3,0.28,0.12,39.2,1
2025-10-02 23:00:00,0.29,17.33,0.77,6.15,31.0,2.7,1.1,maturity,0.3,0.28,0.12,-2.9,0
2025-10-03 00:00:00,0.168,13.93,0.67,6.5,27.5,1.6,0.2,vegetative,0.3,0.28,0.12,33.5,1
2025-10-03 01:00:00,0.222,22.35,0.58,6.67,36.8,0.3,1.1,flowering,0.3,0.28,0.12,17.3,0
2025-10-03 02:00:00,0.257,19.16,0.61,5.92,25.8,3.7,0.1,flowering,0.3,0.28,0.12,7.0,0
2025-10-03 03:00:00,0.237,26.83,0.68,6.35,19.4,2.0,0.5,flowering,0.3,0.28,0.12,12.9,0
2025-10-03 04:00:00,0.218,14.76,0.83,7.05,37.5,0.1,0.9,vegetative,0.3,0.28,0.12,18.7,0
2025-10-03 05:00:00,0.152,19.29,0.67,6.64,33.1,1.7,1.9,vegetative,0.3,0.28,0.12,38.4,1
2025-10-03 06:00:00,0.188,31.06,0.64,6.96,31.1,1.5,1.7,flowering,0.3,0.28,0.12,27.7,1
2025-10-03 07:00:00,0.228,17.3,0.52,6.31,26.3,0.2,0.7,flowering,0.3,0.28,0.12,15.7,0
2025-10-03 08:00:00,0.189,20.82,0.85,6.36,29.7,1.1,2.1,vegetative,0.3,0.28,0.12,27.4,1
2025-10-03 09:00:00,0.228,15.92,0.76,6.79,21.7,3.5,0.7,vegetative,0.3,0.28,0.12,15.6,0
2025-10-03 10:00:00,0.247,15.26,0.78,6.69,26.9,1.1,0.7,maturity,0.3,0.28,0.12,9.8,0
2025-10-03 11:00:00,0.259,29.74,0.8,6.47,23.5,1.7,1.3,maturity,0.3,0.28,0.12,6.4,0
2025-10-03 12:00:00,0.171,22.86,0.68,6.12,29.3,0.1,2.1,vegetative,0.3,0.28,0.12,32.7,1
2025-10-03 13:00:00,0.308,22.67,0.71,6.85,32.6,1.3,0.9,maturity,0.3,0.28,0.12,-8.4,0
2025-10-03 14:00:00,0.251,13.52,0.85,7.25,22.8,0.2,2.9,flowering,0.3,0.28,0.12,8.8,0
2025-10-03 15:00:00,0.22,23.79,0.72,6.03,31.6,0.1,0.3,vegetative,0.3,0.28,0.12,18.0,0
2025-10-03 16:00:00,0.264,27.79,0.76,6.92,29.0,0.8,2.6,vegetative,0.3,0.28,0.12,4.9,0
2025-10-03 17:00:00,0.315,27.75,0.79,6.36,31.4,1.4,0.3,flowering,0.3,0.28,0.12,-10.4,0
2025-10-03 18:00:00,0.162,25.34,0.76,6.4,26.8,0.8,0.7,maturity,0.3,0.28,0.12,35.3,1
2025-10-03 19:00:00,0.211,16.35,0.69,6.58,31.5,2.7,1.6,vegetative,0.6,0.32,0.14,65.4,1
2025-10-03 20:00:00,0.125,23.57,0.7,6.14,24.5,1.2,1.6,flowering,0.3,0.28,0.12,46.5,1
2025-10-03 21:00:00,0.228,25.34,0.78,6.49,19.6,0.1,0.3,maturity,0.3,0.28,0.12,15.7,0
2025-10-03 22:00:00,0.235,13.03,0.78,6.02,20.7,2.7,4.3,maturity,0.3,0.28,0.12,13.6,0
2025-10-03 23:00:00,0.218,16.39,0.82,6.64,25.5,0.2,0.1,vegetative,0.6,0.32,0.14,60.9,1
2025-10-04 00:00:00,0.194,26.44,0.76,7.17,19.9,1.4,0.0,flowering,0.3,0.28,0.12,25.9,1
2025-10-04 01:00:00,0.138,26.38,0.76,6.31,35.8,0.2,1.8,vegetative,0.6,0.32,0.14,109.2,1
2025-10-04 02:00:00,0.235,14.26,0.66,6.45,27.6,6.6,1.7,flowering,0.3,0.28,0.12,13.5,0
2025-10-04 03:00:00,0.278,25.98,0.64,6.46,32.6,0.4,1.2,flowering,0.6,0.32,0.14,25.1,0
2025-10-04 04:00:00,0.196,22.48,0.78,6.8,31.9,0.7,1.9,flowering,0.3,0.28,0.12,25.1,1
2025-10-04 05:00:00,0.238,25.91,0.64,6.62,28.0,0.6,0.1,vegetative,0.6,0.32,0.14,49.4,0
2025-10-04 06:00:00,0.157,18.83,0.7,6.78,45.0,0.1,0.1,flowering,0.3,0.28,0.12,36.8,1
2025-10-04 07:00:00,0.238,25.23,0.84,6.35,42.6,0.7,3.5,vegetative,0.6,0.32,0.14,49.0,0
2025-10-04 08:00:00,0.204,26.22,0.82,6.63,35.0,0.2,1.0,vegetative,0.3,0.28,0.12,22.7,0
2025-10-04 09:00:00,0.19,20.24,0.73,5.5,23.5,1.6,2.5,flowering,0.6,0.32,0.14,78.3,1
2025-10-04 10:00:00,0.19,22.09,0.67,6.7,35.2,3.2,2.4,maturity,0.3,0.28,0.12,27.1,1
2025-10-04 11:00:00,0.204,18.76,0.69,6.13,19.3,1.7,1.1,flowering,0.3,0.28,0.12,22.7,0
2025-10-04 12:00:00,0.235,30.26,0.79,6.4,35.0,0.6,1.0,vegetative,0.6,0.32,0.14,50.8,0
2025-10-04 13:00:00,0.168,21.4,0.7,6.72,15.2,0.0,0.4,maturity,0.3,0.28,0.12,33.7,1
2025-10-04 14:00:00,0.204,17.39,0.64,6.04,26.4,0.0,0.2,vegetative,0.3,0.28,0.12,22.8,0
2025-10-04 15:00:00,0.218,18.42,0.82,6.83,34.0,0.7,1.2,vegetative,0.6,0.32,0.14,61.0,1
2025-10-04 16:00:00,0.176,22.63,0.72,6.46,29.9,1.1,1.7,flowering,0.3,0.28,0.12,31.2,1
2025-10-04 17:00:00,0.292,25.77,0.64,6.94,20.6,1.7,0.8,vegetative,0.6,0.32,0.14,16.9,0
2025-10-04 18:00:00,0.186,15.32,0.75,6.23,28.9,0.9,0.1,flowering,0.3,0.28,0.12,28.2,1
2025-10-04 19:00:00,0.193,31.24,0.8,5.96,29.9,3.8,0.2,flowering,0.6,0.32,0.14,76.1,1
2025-10-04 20:00:00,0.181,23.54,0.6,6.49,29.0,0.7,0.1,flowering,0.6,0.32,0.14,83.5,1
2025-10-04 21:00:00,0.292,24.33,0.68,6.68,26.0,0.9,1.1,vegetative,0.6,0.32,0.14,16.8,0
2025-10-04 22:00:00,0.242,21.51,0.68,6.7,32.3,0.3,0.8,vegetative,0.3,0.28,0.12,11.4,0
2025-10-04 23:00:00,0.183,22.1,0.75,6.16,33.7,0.4,0.6,maturity,0.3,0.28,0.12,29.2,1
2025-10-05 00:00:00,0.264,21.26,0.76,6.01,27.2,1.1,0.8,vegetative,0.6,0.32,0.14,33.5,0
2025-10-05 01:00:00,0.228,27.09,0.64,6.41,35.6,0.9,0.3,vegetative,0.6,0.32,0.14,55.2,1
2025-10-05 02:00:00,0.23,21.96,0.55,6.65,27.2,0.5,1.6,vegetative,0.3,0.28,0.12,14.9,0
2025-10-05 03:00:00,0.206,25.84,0.8,6.64,25.6,0.1,0.4,vegetative,0.3,0.28,0.12,22.1,0
2025-10-05 04:00:00,0.19,19.83,0.59,6.97,34.8,0.4,1.0,vegetative,0.6,0.32,0.14,78.0,1
2025-10-05 05:00:00,0.234,22.98,0.73,6.39,34.6,0.0,0.5,vegetative,0.6,0.32,0.14,51.9,0
2025-10-05 06:00:00,0.198,17.98,0.69,5.95,24.9,0.9,0.1,maturity,0.3,0.28,0.12,24.5,1
2025-10-05 07:00:00,0.293,28.08,0.72,6.86,24.2,0.4,0.3,maturity,0.3,0.28,0.12,-3.8,0
2025-10-05 08:00:00,0.169,17.83,0.87,6.56,36.8,0.5,3.4,flowering,0.3,0.28,0.12,33.2,1
2025-10-05 09:00:00,0.281,20.38,1.0,6.58,27.5,0.9,0.2,flowering,0.3,0.28,0.12,-0.4,0
2025-10-05 10:00:00,0.216,20.43,0.54,6.73,28.0,0.9,0.1,vegetative,0.3,0.28,0.12,19.3,0
2025-10-05 11:00:00,0.232,20.23,0.8,6.88,26.7,0.9,0.3,maturity,0.3,0.28,0.12,14.4,0
2025-10-05 12:00:00,0.253,25.61,0.68,6.49,34.6,0.7,2.1,vegetative,0.3,0.28,0.12,8.0,0
2025-10-05 13:00:00,0.195,20.42,0.8,6.85,38.7,0.7,0.4,vegetative,0.3,0.28,0.12,25.6,1
2025-10-05 14:00:00,0.255,28.97,0.8,6.67,28.3,1.7,0.5,vegetative,0.3,0.28,0.12,7.6,0
2025-10-05 15:00:00,0.112,17.91,0.84,6.3,40.1,0.6,0.4,vegetative,0.3,0.28,0.12,50.5,1
2025-10-05 16:00:00,0.191,22.85,0.73,6.43,25.2,0.8,4.5,vegetative,0.3,0.28,0.12,26.6,1
2025-10-05 17:00:00,0.183,18.12,0.61,6.69,26.6,4.4,9.0,vegetative,0.3,0.28,0.12,29.1,0
2025-10-05 18:00:00,0.17,24.1,0.79,6.29,31.4,0.2,0.7,maturity,0.3,0.28,0.12,33.0,1
2025-10-05 19:00:00,0.211,21.92,0.71,6.77,23.9,1.3,1.5,flowering,0.3,0.28,0.12,20.6,0
2025-10-05 20:00:00,0.235,21.22,0.68,6.55,31.3,0.6,0.2,flowering,0.3,0.28,0.12,13.4,0
2025-10-05 21:00:00,0.248,27.94,0.65,6.61,25.4,1.8,0.5,vegetative,0.3,0.28,0.12,9.6,0
2025-10-05 22:00:00,0.23,18.73,0.8,6.93,20.3,0.5,1.1,vegetative,0.3,0.28,0.12,15.1,0
2025-10-05 23:00:00,0.193,24.93,0.86,6.61,19.3,0.4,0.3,flowering,0.3,0.28,0.12,26.0,1
2025-10-06 00:00:00,0.235,18.16,0.58,6.52,26.4,0.2,0.3,flowering,0.6,0.32,0.14,51.1,0
2025-10-06 01:00:00,0.225,22.56,0.76,6.48,30.1,2.1,2.6,maturity,0.3,0.28,0.12,16.5,0
2025-10-06 02:00:00,0.257,16.02,0.66,6.46,21.2,1.3,0.3,vegetative,0.3,0.28,0.12,6.8,0
2025-10-06 03:00:00,0.251,18.69,0.55,6.59,28.9,0.1,0.1,vegetative,0.3,0.28,0.12,8.7,0
2025-10-06 04:00:00,0.221,21.59,0.71,6.91,28.9,1.2,1.4,flowering,0.6,0.32,0.14,59.3,1
2025-10-06 05:00:00,0.184,31.07,0.62,6.32,27.2,0.0,0.3,maturity,0.6,0.32,0.14,81.5,1
2025-10-06 06:00:00,0.194,22.5,0.54,6.29,23.4,0.2,0.6,vegetative,0.3,0.28,0.12,25.8,1
2025-10-06 07:00:00,0.198,30.27,0.62,6.89,29.2,0.9,0.1,flowering,0.6,0.32,0.14,73.2,1
2025-10-06 08:00:00,0.207,23.1,0.6,6.33,27.3,0.6,0.1,vegetative,0.3,0.28,0.12,21.8,0
2025-10-06 09:00:00,0.231,20.06,0.64,6.56,32.9,1.8,0.6,maturity,0.3,0.28,0.12,14.8,0
2025-10-06 10:00:00,0.249,29.7,0.57,6.32,21.5,0.9,0.4,flowering,0.6,0.32,0.14,42.8,0
2025-10-06 11:00:00,0.218,24.19,0.66,6.0,28.6,3.4,0.7,vegetative,0.6,0.32,0.14,61.2,1
2025-10-06 12:00:00,0.221,18.79,0.63,6.56,21.6,1.9,3.4,flowering,0.3,0.28,0.12,17.8,0
2025-10-06 13:00:00,0.226,24.35,0.74,6.83,26.8,0.4,0.5,flowering,0.6,0.32,0.14,56.6,1
2025-10-06 14:00:00,0.199,20.54,0.76,6.48,22.5,1.8,0.9,vegetative,0.3,0.28,0.12,24.2,1
2025-10-06 15:00:00,0.183,12.05,0.73,6.06,23.4,2.0,0.1,vegetative,0.6,0.32,0.14,82.2,1
2025-10-06 16:00:00,0.15,26.68,0.68,6.53,28.0,3.5,2.2,vegetative,0.6,0.32,0.14,102.1,1
2025-10-06 17:00:00,0.192,27.47,0.67,6.27,25.2,0.0,1.6,maturity,0.6,0.32,0.14,76.7,1
2025-10-06 18:00:00,0.239,31.19,0.62,5.71,35.3,2.1,0.7,vegetative,0.3,0.28,0.12,12.3,0
2025-10-06 19:00:00,0.192,24.11,0.62,6.48,33.9,0.1,0.2,vegetative,0.6,0.32,0.14,76.9,1
2025-10-06 20:00:00,0.21,20.76,0.77,6.66,32.0,0.8,0.6,vegetative,0.6,0.32,0.14,65.7,1
2025-10-06 21:00:00,0.239,26.17,0.52,6.85,31.9,0.5,0.4,flowering,0.3,0.28,0.12,12.4,0
2025-10-06 22:00:00,0.241,26.25,0.69,7.03,28.7,2.5,5.2,vegetative,0.3,0.28,0.12,11.8,0
2025-10-06 23:00:00,0.177,30.19,0.67,6.7,34.5,0.5,0.7,maturity,0.3,0.28,0.12,31.0,1
2025-10-07 00:00:00,0.26,21.78,0.76,6.78,26.5,0.9,0.5,vegetative,0.3,0.28,0.12,6.0,0
2025-10-07 01:00:00,0.265,21.17,0.56,6.11,38.6,1.2,0.2,vegetative,0.3,0.28,0.12,4.5,0
2025-10-07 02:00:00,0.175,18.42,0.7,6.99,23.3,0.0,0.3,vegetative,0.3,0.28,0.12,31.6,1
2025-10-07 03:00:00,0.187,24.69,0.73,6.88,22.4,0.9,1.2,vegetative,0.3,0.28,0.12,27.9,1
2025-10-07 04:00:00,0.268,14.26,0.51,6.39,21.0,0.7,0.8,vegetative,0.3,0.28,0.12,3.7,0
2025-10-07 05:00:00,0.214,25.88,0.59,6.7,21.9,0.9,0.4,maturity,0.6,0.32,0.14,63.5,1
2025-10-07 06:00:00,0.131,24.94,0.69,6.67,19.9,0.1,0.4,flowering,0.3,0.28,0.12,44.6,1
2025-10-07 07:00:00,0.164,24.93,0.75,6.94,29.1,0.1,0.2,maturity,0.3,0.28,0.12,34.8,1
2025-10-07 08:00:00,0.21,22.69,0.72,6.45,32.3,0.2,0.0,vegetative,0.3,0.28,0.12,21.0,0
2025-10-07 09:00:00,0.173,29.66,0.76,6.28,28.2,2.0,3.8,flowering,0.3,0.28,0.12,32.0,1
2025-10-07 10:00:00,0.203,26.36,0.59,6.35,21.1,0.4,1.4,flowering,0.3,0.28,0.12,23.0,0
2025-10-07 11:00:00,0.221,18.96,0.54,6.77,25.7,0.6,2.6,vegetative,0.3,0.28,0.12,17.6,0
2025-10-07 12:00:00,0.278,19.05,0.71,5.92,32.2,0.5,0.5,flowering,0.6,0.32,0.14,24.9,0
2025-10-07 13:00:00,0.208,17.6,0.58,5.6,26.3,1.3,2.0,maturity,0.3,0.28,0.12,21.5,0
2025-10-07 14:00:00,0.263,24.76,0.61,6.77,24.0,0.3,0.3,vegetative,0.3,0.28,0.12,5.1,0
2025-10-07 15:00:00,0.277,17.0,0.79,6.58,20.4,0.1,0.7,vegetative,0.6,0.32,0.14,25.7,0
2025-10-07 16:00:00,0.277,27.42,0.72,6.51,25.9,0.5,0.2,maturity,0.3,0.28,0.12,0.8,0
2025-10-07 17:00:00,0.231,28.61,0.64,6.11,24.5,1.3,1.5,vegetative,0.3,0.28,0.12,14.6,0
2025-10-07 18:00:00,0.141,17.6,0.63,5.99,27.6,2.5,0.7,flowering,0.3,0.28,0.12,41.6,1
2025-10-07 19:00:00,0.238,21.07,0.76,6.31,30.4,0.1,0.8,vegetative,0.3,0.28,0.12,12.5,0
2025-10-07 20:00:00,0.262,22.08,0.72,6.61,26.6,1.7,2.0,flowering,0.3,0.28,0.12,5.4,0
2025-10-07 21:00:00,0.217,26.42,0.58,6.32,28.9,0.1,1.3,flowering,0.3,0.28,0.12,19.0,0
2025-10-07 22:00:00,0.29,30.05,0.51,6.77,30.4,0.4,3.4,flowering,0.6,0.32,0.14,18.1,0
2025-10-07 23:00:00,0.254,13.57,0.89,6.21,21.9,0.0,0.5,maturity,0.3,0.28,0.12,7.7,0
2025-10-08 00:00:00,0.243,20.41,0.58,6.34,37.4,2.4,0.6,vegetative,0.6,0.32,0.14,46.4,0
2025-10-08 01:00:00,0.263,20.67,0.75,6.71,24.3,1.2,1.0,maturity,0.6,0.32,0.14,33.9,0
2025-10-08 02:00:00,0.233,15.0,0.85,6.39,30.6,0.5,0.6,vegetative,0.3,0.28,0.12,14.0,0
2025-10-08 03:00:00,0.12,19.57,0.71,6.4,22.3,0.5,0.5,flowering,0.6,0.32,0.14,119.8,1
2025-10-08 04:00:00,0.2,24.14,0.64,6.31,28.6,1.0,0.4,vegetative,0.6,0.32,0.14,72.0,1
2025-10-08 05:00:00,0.268,20.61,0.56,6.25,28.7,0.1,1.8,vegetative,0.3,0.28,0.12,3.6,0
2025-10-08 06:00:00,0.188,14.28,0.56,6.61,36.3,0.2,0.8,flowering,0.6,0.32,0.14,79.4,1
2025-10-08 07:00:00,0.211,36.37,0.74,6.65,26.8,1.9,0.9,vegetative,0.6,0.32,0.14,65.4,1
2025-10-08 08:00:00,0.178,23.33,0.85,6.57,34.5,0.2,0.2,vegetative,0.6,0.32,0.14,85.1,1
2025-10-08 09:00:00,0.291,22.56,0.66,6.32,29.5,1.3,0.3,vegetative,0.6,0.32,0.14,17.2,0
2025-10-08 10:00:00,0.287,16.51,0.64,6.44,37.3,0.3,0.4,flowering,0.3,0.28,0.12,-2.2,0
2025-10-08 11:00:00,0.185,23.3,0.77,6.98,19.1,0.1,0.6,flowering,0.3,0.28,0.12,28.6,1
2025-10-08 12:00:00,0.226,21.18,0.63,6.07,30.4,2.3,0.0,maturity,0.3,0.28,0.12,16.2,0
2025-10-08 13:00:00,0.193,12.56,0.73,7.07,14.6,2.3,2.2,maturity,0.6,0.32,0.14,76.3,1
2025-10-08 14:00:00,0.245,16.65,0.7,6.53,27.7,0.9,2.3,flowering,0.3,0.28,0.12,10.6,0
2025-10-08 15:00:00,0.24,25.97,0.66,6.45,33.1,0.6,1.1,vegetative,0.3,0.28,0.12,11.9,0
2025-10-08 16:00:00,0.252,31.72,0.7,6.79,35.2,0.8,0.4,vegetative,0.3,0.28,0.12,8.3,0
2025-10-08 17:00:00,0.233,23.84,0.88,5.88,31.7,0.5,0.5,vegetative,0.6,0.32,0.14,52.0,0
2025-10-08 18:00:00,0.337,27.52,0.76,6.91,26.5,1.4,1.3,vegetative,0.6,0.32,0.14,-10.4,0
2025-10-08 19:00:00,0.179,21.22,0.81,7.06,30.7,1.4,0.3,maturity,0.3,0.28,0.12,30.3,1
2025-10-08 20:00:00,0.152,21.57,0.61,6.83,40.6,1.7,0.9,maturity,0.6,0.32,0.14,101.1,1
2025-10-08 21:00:00,0.204,27.45,0.81,5.87,28.4,0.7,2.4,vegetative,0.3,0.28,0.12,22.7,0
2025-10-08 22:00:00,0.157,30.31,0.76,6.73,32.8,1.6,0.5,maturity,0.6,0.32,0.14,97.6,1
2025-10-08 23:00:00,0.16,28.51,0.55,6.99,25.9,0.2,0.9,maturity,0.6,0.32,0.14,95.8,1
2025-10-09 00:00:00,0.18,16.67,0.75,6.96,33.4,0.0,2.6,maturity,0.6,0.32,0.14,84.0,1
2025-10-09 01:00:00,0.183,21.67,0.65,6.08,32.5,1.0,0.4,vegetative,0.6,0.32,0.14,82.1,1
2025-10-09 02:00:00,0.182,23.39,0.55,6.8,24.9,0.1,1.4,vegetative,0.6,0.32,0.14,82.9,1
2025-10-09 03:00:00,0.241,20.7,0.71,7.04,31.9,0.8,1.4,vegetative,0.3,0.28,0.12,11.8,0
2025-10-09 04:00:00,0.2,23.94,0.75,6.51,32.1,1.3,2.6,vegetative,0.3,0.28,0.12,24.1,1
2025-10-09 05:00:00,0.213,26.1,0.72,6.06,31.7,0.5,2.0,vegetative,0.6,0.32,0.14,64.3,1
2025-10-09 06:00:00,0.256,27.01,0.69,6.75,27.8,0.0,1.4,vegetative,0.6,0.32,0.14,38.5,0
2025-10-09 07:00:00,0.189,30.43,0.67,6.82,34.1,2.2,1.0,maturity,0.3,0.28,0.12,27.2,1
2025-10-09 08:00:00,0.209,20.35,0.95,6.46,23.3,0.0,0.3,vegetative,0.3,0.28,0.12,21.2,0
2025-10-09 09:00:00,0.235,15.18,0.58,6.14,28.0,2.4,1.1,flowering,0.6,0.32,0.14,51.2,0
2025-10-09 10:00:00,0.142,23.79,0.79,6.79,28.6,0.1,0.3,maturity,0.6,0.32,0.14,106.6,1
2025-10-09 11:00:00,0.125,31.42,0.7,6.27,33.9,1.3,0.6,maturity,0.6,0.32,0.14,117.2,1
2025-10-09 12:00:00,0.234,19.62,0.61,6.62,23.2,2.6,1.2,flowering,0.3,0.28,0.12,13.8,0
2025-10-09 13:00:00,0.24,25.43,0.7,6.97,29.2,2.4,1.1,flowering,0.3,0.28,0.12,12.1,0
2025-10-09 14:00:00,0.303,25.48,0.56,6.0,25.5,2.2,0.5,vegetative,0.6,0.32,0.14,10.5,0
2025-10-09 15:00:00,0.226,22.96,0.64,6.77,28.5,2.1,0.2,vegetative,0.3,0.28,0.12,16.1,0
2025-10-09 16:00:00,0.253,22.03,0.7,6.44,30.0,0.7,0.7,vegetative,0.3,0.28,0.12,8.2,0
2025-10-09 17:00:00,0.212,17.38,0.54,6.45,21.6,0.8,0.3,vegetative,0.6,0.32,0.14,64.7,1
2025-10-09 18:00:00,0.232,10.59,0.75,6.65,34.3,1.0,0.3,maturity,0.3,0.28,0.12,14.4,0
2025-10-09 19:00:00,0.287,16.44,0.6,6.27,30.1,2.3,0.4,vegetative,0.3,0.28,0.12,-2.0,0
2025-10-09 20:00:00,0.135,20.05,0.55,6.15,23.7,1.8,1.2,vegetative,0.3,0.28,0.12,43.5,1
2025-10-09 21:00:00,0.237,27.49,0.59,5.96,26.3,1.5,0.7,flowering,0.3,0.28,0.12,13.0,0
2025-10-09 22:00:00,0.305,21.48,0.92,6.87,35.5,1.1,0.5,flowering,0.6,0.32,0.14,8.7,0
2025-10-09 23:00:00,0.231,19.4,0.5,6.39,30.1,1.0,2.3,vegetative,0.3,0.28,0.12,14.6,0
2025-10-10 00:00:00,0.286,17.55,0.74,6.67,23.2,2.6,1.2,vegetative,0.6,0.32,0.14,20.4,0
2025-10-10 01:00:00,0.195,25.28,0.62,6.35,24.1,0.2,0.7,flowering,0.3,0.28,0.12,25.6,1
2025-10-10 02:00:00,0.219,28.79,0.66,6.15,31.1,0.2,0.5,flowering,0.3,0.28,0.12,18.4,0
2025-10-10 03:00:00,0.221,27.32,0.76,6.7,31.7,4.0,1.7,flowering,0.3,0.28,0.12,17.6,0
2025-10-10 04:00:00,0.131,25.03,0.76,6.6,29.8,0.8,0.2,vegetative,0.3,0.28,0.12,44.6,1
2025-10-10 05:00:00,0.173,14.62,0.63,6.43,26.5,0.7,1.1,vegetative,0.6,0.32,0.14,88.0,1
2025-10-10 06:00:00,0.176,20.24,0.56,6.59,32.0,1.9,0.0,vegetative,0.3,0.28,0.12,31.2,1
2025-10-10 07:00:00,0.253,31.74,0.76,6.21,26.4,1.9,0.0,vegetative,0.3,0.28,0.12,8.1,0
2025-10-10 08:00:00,0.255,27.61,0.76,6.82,23.7,0.2,2.7,vegetative,0.3,0.28,0.12,7.5,0
2025-10-10 09:00:00,0.233,14.31,0.67,6.89,35.9,0.2,0.7,maturity,0.3,0.28,0.12,14.1,0
2025-10-10 10:00:00,0.253,21.72,0.74,6.73,30.4,1.6,0.4,flowering,0.3,0.28,0.12,8.1,0
2025-10-10 11:00:00,0.213,23.82,0.66,6.39,24.1,1.5,1.6,flowering,0.3,0.28,0.12,20.0,0
2025-10-10 12:00:00,0.268,18.19,0.62,6.52,28.7,0.3,4.2,vegetative,0.6,0.32,0.14,31.2,0
